single_q,double_q,dashes,braces,spaces,percentages,semicolons,angle_brackets,special_chars,path_length,body_length,badwords_count,Cluster
0,0,0,0,7,0,0,0,0,13,120,0,0
0,0,0,0,0,0,0,0,0,8,38,1,1
0,0,0,0,0,0,0,0,0,12,37,0,1
0,0,0,0,0,0,0,0,0,12,31,0,1
0,0,0,0,0,0,0,0,0,8,38,1,1
0,0,0,0,7,0,0,0,0,13,129,0,0
0,0,0,0,0,0,0,0,0,43,0,0,1
0,0,0,0,0,0,0,0,0,47,0,0,1
0,0,0,0,0,0,0,0,0,8,36,1,1
0,0,0,0,7,0,0,0,0,13,129,0,0
0,0,0,0,0,0,0,0,0,29,0,0,1
0,0,0,0,0,0,0,0,0,30,0,0,1
0,0,0,0,0,0,0,0,0,49,0,0,1
0,0,0,0,2,0,0,0,0,13,86,0,0
0,0,0,0,0,0,0,0,0,35,0,0,1
0,0,0,0,0,0,0,0,0,28,0,0,1
0,0,0,0,0,0,0,0,0,70,0,0,1
0,0,0,0,7,0,0,0,0,13,133,0,0
0,0,0,0,0,0,0,0,0,48,0,0,1
0,0,0,0,5,0,0,0,0,13,125,0,0
0,0,0,0,3,0,0,0,0,71,0,0,1
0,0,0,0,0,0,0,0,0,27,0,0,1
0,0,0,0,0,0,0,0,0,35,0,0,1
0,0,0,0,0,0,0,0,0,36,0,0,1
1,0,0,0,0,0,0,0,0,8,31,1,1
1,0,0,0,0,0,0,0,0,12,30,0,1
1,0,0,0,7,0,0,0,0,13,113,0,0
1,0,0,0,7,0,0,0,0,13,125,0,0
1,0,0,0,0,0,0,0,0,8,34,1,1
1,0,0,0,0,0,0,0,0,12,33,0,1
0,1,0,0,7,0,0,0,0,13,113,0,0
1,0,0,0,0,0,0,0,0,36,0,0,1
1,0,0,0,0,0,0,0,0,40,0,0,1
0,1,0,0,0,0,0,0,0,12,30,0,1
0,1,0,0,0,0,0,0,0,8,31,1,1
0,1,0,0,7,0,0,0,0,13,125,0,0
0,1,0,0,0,0,0,0,0,12,33,0,1
1,0,0,0,0,0,0,0,0,21,0,0,1
1,0,0,0,0,0,0,0,0,52,0,0,1
1,0,0,0,0,0,0,0,0,22,0,0,1
1,0,0,0,0,0,0,0,0,43,0,0,1
0,1,0,0,0,0,0,0,0,8,34,1,1
0,0,0,0,7,0,1,0,0,13,113,0,0
0,0,0,0,0,0,1,0,0,12,30,0,1
1,0,0,0,0,0,0,0,0,44,0,0,1
1,0,0,0,0,0,0,0,0,27,0,0,1
0,0,0,0,0,0,1,0,0,8,31,1,1
0,1,0,0,0,0,0,0,0,40,0,0,1
0,1,0,0,0,0,0,0,0,36,0,0,1
1,0,0,0,0,0,0,0,0,34,0,0,1
1,0,0,0,0,0,0,0,0,62,0,0,1
1,0,0,0,0,0,0,0,0,20,0,0,1
0,0,0,0,7,0,1,0,0,13,125,0,0
0,0,0,0,0,0,1,0,0,8,34,1,1
0,1,0,0,0,0,0,0,0,43,0,0,1
0,0,0,0,0,0,1,0,0,12,33,0,1
0,1,0,0,0,0,0,0,0,21,0,0,1
1,0,0,0,0,0,0,0,0,39,0,0,1
0,1,0,0,0,0,0,0,0,52,0,0,1
1,0,0,0,0,0,0,0,0,43,0,0,1
0,1,0,0,0,0,0,0,0,22,0,0,1
1,0,0,0,0,0,0,0,0,77,0,0,1
1,0,0,1,7,0,0,0,0,13,114,0,0
1,0,0,1,0,0,0,0,0,8,32,1,1
0,1,0,0,0,0,0,0,0,27,0,0,1
0,0,0,0,0,0,1,0,0,40,0,0,1
0,0,0,0,0,0,1,0,0,36,0,0,1
1,0,0,1,0,0,0,0,0,12,31,0,1
0,1,0,0,0,0,0,0,0,20,0,0,1
0,1,0,0,0,0,0,0,0,44,0,0,1
0,1,0,0,0,0,0,0,0,34,0,0,1
0,1,0,0,0,0,0,0,0,62,0,0,1
1,0,0,1,7,0,0,0,0,13,126,0,0
1,0,0,1,0,0,0,0,0,8,35,1,1
0,1,0,0,0,0,0,0,0,39,0,0,1
0,0,0,0,0,0,1,0,0,52,0,0,1
1,0,0,1,0,0,0,0,0,12,34,0,1
0,0,0,0,0,0,1,0,0,43,0,0,1
0,1,0,0,0,0,0,0,0,43,0,0,1
0,0,0,0,0,0,1,0,0,21,0,0,1
1,0,0,0,3,0,0,0,0,63,0,0,1
0,0,0,0,0,0,1,0,0,22,0,0,1
0,1,0,0,0,0,0,0,0,77,0,0,1
0,0,0,0,0,0,1,0,0,27,0,0,1
1,0,0,1,0,0,0,0,0,41,0,0,1
1,0,0,0,0,0,0,0,0,19,0,0,1
1,0,0,1,0,0,0,0,0,37,0,0,1
0,0,0,0,0,0,1,0,0,20,0,0,1
0,0,0,0,0,0,1,0,0,44,0,0,1
1,0,0,0,3,0,0,0,0,84,0,0,1
0,0,0,0,0,0,1,0,0,34,0,0,1
0,0,0,0,0,0,1,0,0,62,0,0,1
0,0,0,0,0,0,1,0,0,39,0,0,1
1,0,0,1,0,0,0,0,0,53,0,0,1
1,0,0,0,0,0,0,0,0,27,0,0,1
1,0,0,0,0,0,0,0,0,22,0,0,1
1,0,0,1,0,0,0,0,0,44,0,0,1
1,0,0,1,0,0,0,0,0,22,0,0,1
0,0,0,0,0,0,1,0,0,43,0,0,1
0,1,0,0,3,0,0,0,0,63,0,0,1
1,0,0,1,0,0,0,0,0,23,0,0,1
0,0,0,0,0,0,1,0,0,77,0,0,1
0,0,1,0,11,0,0,0,0,13,136,0,0
1,0,0,0,0,0,0,0,0,28,0,0,1
0,0,1,0,4,0,0,0,0,8,45,1,1
0,0,1,0,4,0,0,0,0,12,44,0,1
1,0,0,1,0,0,0,0,0,28,0,0,1
1,0,0,0,0,0,0,0,0,48,0,0,1
0,1,0,0,3,0,0,0,0,84,0,0,1
0,1,0,0,0,0,0,0,0,19,0,0,1
1,0,0,1,0,0,0,0,0,45,0,0,1
1,0,0,1,0,0,0,0,0,21,0,0,1
1,0,0,1,0,0,0,0,0,35,0,0,1
1,0,0,1,0,0,0,0,0,63,0,0,1
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,4,0,0,0,0,8,45,1,1
1,0,0,0,0,0,0,0,0,29,0,0,1
1,0,0,1,0,0,0,0,0,40,0,0,1
0,0,1,0,4,0,0,0,0,12,44,0,1
0,1,0,0,0,0,0,0,0,27,0,0,1
0,0,0,0,3,0,1,0,0,63,0,0,1
0,1,0,0,0,0,0,0,0,22,0,0,1
1,0,0,1,0,0,0,0,0,44,0,0,1
1,0,0,1,0,0,0,0,0,78,0,0,1
0,0,1,0,11,0,0,0,0,13,135,0,0
0,0,1,0,4,0,0,0,0,8,44,1,1
0,1,0,0,0,0,0,0,0,28,0,0,1
0,0,1,0,4,0,0,0,0,12,43,0,1
0,0,1,0,4,0,0,0,0,63,0,0,1
0,0,0,0,3,0,1,0,0,84,0,0,1
0,1,0,0,0,0,0,0,0,48,0,0,1
0,0,0,0,0,0,1,0,0,19,0,0,1
0,1,0,0,0,0,0,0,0,29,0,0,1
0,0,1,0,4,0,0,0,0,63,0,0,1
1,0,0,1,3,0,0,0,0,64,0,0,1
0,0,1,0,4,0,0,0,0,55,0,0,1
0,0,0,0,0,0,1,0,0,27,0,0,1
0,0,0,0,0,0,1,0,0,22,0,0,1
0,0,1,0,4,0,0,0,0,45,0,0,1
0,0,0,0,0,0,1,0,0,28,0,0,1
0,0,1,0,4,0,0,0,0,62,0,0,1
0,0,1,0,4,0,0,0,0,50,0,0,1
1,0,0,1,3,0,0,0,0,85,0,0,1
0,0,0,0,0,0,1,0,0,48,0,0,1
0,0,1,0,4,0,0,0,0,54,0,0,1
0,0,1,0,4,0,0,0,0,55,0,0,1
5,0,1,0,11,0,0,0,0,13,141,0,0
0,0,1,0,4,0,0,0,0,88,0,0,1
1,0,0,1,0,0,0,0,0,20,0,0,1
0,0,1,0,4,0,0,0,0,45,0,0,1
5,0,1,0,4,0,0,0,0,8,50,1,1
0,0,0,0,0,0,1,0,0,29,0,0,1
0,0,1,0,4,0,0,0,0,50,0,0,1
5,0,1,0,4,0,0,0,0,12,49,0,1
1,0,0,1,0,0,0,0,0,28,0,0,1
5,0,1,0,4,0,0,0,0,59,0,0,1
0,0,1,0,4,0,0,0,0,54,0,0,1
5,0,1,0,4,0,0,0,0,93,0,0,1
5,0,1,0,11,0,0,0,0,13,141,0,0
1,0,0,1,0,0,0,0,0,23,0,0,1
5,0,1,0,4,0,0,0,0,8,50,1,1
1,0,0,1,0,0,0,0,0,29,0,0,1
0,0,1,0,4,0,0,0,0,44,0,0,1
5,0,1,0,4,0,0,0,0,12,49,0,1
0,0,1,0,4,0,0,0,0,49,0,0,1
1,0,0,1,0,0,0,0,0,49,0,0,1
0,5,1,0,4,0,0,0,0,59,0,0,1
5,0,1,0,11,0,0,0,0,13,140,0,0
0,5,1,0,4,0,0,0,0,93,0,0,1
5,0,1,0,4,0,0,0,0,8,49,1,1
5,0,1,0,4,0,0,0,0,12,48,0,1
1,0,0,1,0,0,0,0,0,30,0,0,1
5,0,1,0,4,0,0,0,0,68,0,0,1
0,0,0,0,2,0,0,0,0,84,0,0,1
0,0,0,0,2,0,0,0,0,50,0,0,1
0,0,1,0,6,0,0,0,0,77,0,2,1
4,0,0,0,2,0,0,0,0,54,0,0,1
4,0,0,0,2,0,0,0,0,88,0,0,1
0,0,1,0,4,0,0,0,0,33,0,0,1
1,0,1,0,6,0,0,0,0,78,0,2,1
0,0,1,0,4,0,0,0,0,59,0,0,1
1,0,0,0,7,0,0,0,0,13,122,0,0
0,4,0,0,2,0,0,0,0,54,0,0,1
0,4,0,0,2,0,0,0,0,88,0,0,1
0,0,1,0,6,0,0,0,0,12,58,2,1
0,0,1,0,6,0,0,0,0,8,59,3,1
0,0,1,0,4,0,0,0,0,33,0,0,1
0,0,1,0,4,0,0,0,0,40,0,0,1
0,1,1,0,6,0,0,0,0,78,0,2,1
0,0,1,0,4,0,0,0,0,59,0,0,1
1,0,0,0,7,0,0,0,0,13,125,0,0
0,0,1,0,6,0,0,0,0,68,0,2,1
0,0,1,0,6,0,0,0,0,102,0,2,1
0,0,1,0,4,0,0,0,0,32,0,0,1
1,0,1,0,6,0,0,0,0,8,60,3,1
5,0,1,0,4,0,0,0,0,45,0,0,1
0,0,1,0,6,0,0,0,0,78,0,2,1
0,0,1,0,4,0,0,0,0,58,0,0,1
1,0,1,0,6,0,0,0,0,69,0,2,1
0,1,0,0,7,0,0,0,0,13,122,0,0
1,0,1,0,6,0,0,0,0,103,0,2,1
5,0,1,0,4,0,0,0,0,38,0,0,1
0,1,1,0,6,0,0,0,0,8,60,3,1
0,5,1,0,4,0,0,0,0,45,0,0,1
1,0,1,0,6,0,0,0,0,79,0,2,1
0,1,1,0,6,0,0,0,0,69,0,2,1
0,1,0,0,7,0,0,0,0,13,125,0,0
0,1,1,0,6,0,0,0,0,103,0,2,1
5,0,1,0,4,0,0,0,0,38,0,0,1
0,0,1,0,6,0,0,0,0,8,60,3,1
0,0,0,0,2,0,0,0,0,36,0,0,1
0,0,1,0,6,0,0,0,0,103,0,2,1
0,0,0,0,7,0,1,0,0,13,122,0,0
0,0,1,0,6,0,0,0,0,69,0,2,1
5,0,1,0,4,0,0,0,0,37,0,0,1
1,0,1,0,6,0,0,0,0,8,61,3,1
4,0,0,0,2,0,0,0,0,40,0,0,1
5,0,1,0,4,0,0,0,0,64,0,0,1
0,0,0,0,7,0,1,0,0,13,125,0,0
1,0,1,0,6,0,0,0,0,104,0,2,1
1,0,1,0,6,0,0,0,0,70,0,2,1
0,0,1,0,6,0,0,0,0,47,0,2,1
0,4,0,0,2,0,0,0,0,40,0,0,1
5,0,1,0,4,0,0,0,0,64,0,0,1
1,0,0,1,7,0,0,0,0,13,123,0,0
1,0,1,0,6,0,0,0,0,48,0,2,1
1,0,0,0,0,0,0,0,0,8,31,1,1
0,0,1,0,6,0,0,0,0,54,0,2,1
1,0,0,0,0,0,0,0,0,40,0,0,1
5,0,1,0,4,0,0,0,0,63,0,0,1
0,1,1,0,6,0,0,0,0,48,0,2,1
1,0,0,1,7,0,0,0,0,13,126,0,0
1,0,0,0,0,0,0,0,0,8,34,1,1
1,0,1,0,6,0,0,0,0,55,0,2,1
1,0,0,0,0,0,0,0,0,77,0,0,1
0,0,1,0,6,0,0,0,0,48,0,2,1
0,1,0,0,0,0,0,0,0,8,31,1,1
0,1,1,0,6,0,0,0,0,55,0,2,1
0,1,0,0,0,0,0,0,0,40,0,0,1
1,0,1,0,6,0,0,0,0,49,0,2,1
0,1,0,0,0,0,0,0,0,8,34,1,1
0,0,1,0,6,0,0,0,0,73,0,2,1
0,0,1,0,6,0,0,0,0,55,0,2,1
0,1,0,0,0,0,0,0,0,77,0,0,1
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,0,0,0,0,1,0,0,8,31,1,1
1,0,1,0,6,0,0,0,0,56,0,2,1
0,0,0,0,0,0,1,0,0,40,0,0,1
1,0,1,0,6,0,0,0,0,74,0,2,1
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,0,0,0,0,1,0,0,8,34,1,1
0,0,0,0,0,0,1,0,0,77,0,0,1
0,0,1,0,11,0,0,0,0,13,135,0,0
0,1,1,0,6,0,0,0,0,74,0,2,1
1,0,0,1,0,0,0,0,0,8,32,1,1
1,0,0,1,0,0,0,0,0,41,0,0,1
5,0,1,0,11,0,0,0,0,13,141,0,0
0,0,1,0,6,0,0,0,0,74,0,2,1
1,0,0,1,0,0,0,0,0,8,35,1,1
5,0,1,0,11,0,0,0,0,13,141,0,0
1,0,0,1,0,0,0,0,0,78,0,0,1
1,0,1,0,6,0,0,0,0,75,0,2,1
5,0,1,0,11,0,0,0,0,13,140,0,0
0,0,1,0,13,0,0,0,0,13,150,2,0
0,0,1,0,4,0,0,0,0,8,45,1,1
1,0,1,0,13,0,0,0,0,13,151,2,0
0,0,1,0,4,0,0,0,0,88,0,0,1
0,0,1,0,4,0,0,0,0,8,45,1,1
0,0,1,0,4,0,0,0,0,88,0,0,1
0,1,1,0,13,0,0,0,0,13,151,2,0
0,0,1,0,4,0,0,0,0,8,44,1,1
0,0,1,0,4,0,0,0,0,87,0,0,1
5,0,1,0,4,0,0,0,0,8,50,1,1
5,0,1,0,4,0,0,0,0,93,0,0,1
5,0,1,0,4,0,0,0,0,8,50,1,1
1,0,0,0,0,0,0,0,0,41,0,0,1
5,0,1,0,4,0,0,0,0,93,0,0,1
5,0,1,0,4,0,0,0,0,8,49,1,1
1,0,0,0,0,0,0,0,0,43,0,0,1
5,0,1,0,4,0,0,0,0,92,0,0,1
0,1,0,0,0,0,0,0,0,41,0,0,1
0,0,1,0,6,0,0,0,0,8,59,3,1
0,1,0,0,0,0,0,0,0,43,0,0,1
1,0,1,0,6,0,0,0,0,8,60,3,1
0,0,1,0,6,0,0,0,0,102,0,2,1
0,0,0,0,0,0,1,0,0,41,0,0,1
0,1,1,0,6,0,0,0,0,8,60,3,1
0,0,0,0,0,0,1,0,0,43,0,0,1
0,0,1,0,6,0,0,0,0,8,60,3,1
1,0,0,1,0,0,0,0,0,42,0,0,1
1,0,1,0,6,0,0,0,0,8,61,3,1
1,0,0,1,0,0,0,0,0,44,0,0,1
1,0,0,0,0,0,0,0,0,12,24,0,1
1,0,0,0,0,0,0,0,0,8,29,1,1
1,0,0,0,0,0,0,0,0,12,33,0,1
1,0,0,0,0,0,0,0,0,8,34,1,1
0,1,0,0,0,0,0,0,0,12,24,0,1
0,0,1,0,4,0,0,0,0,54,0,0,1
0,1,0,0,0,0,0,0,0,8,29,1,1
0,1,0,0,0,0,0,0,0,12,33,0,1
0,0,1,0,4,0,0,0,0,54,0,0,1
0,1,0,0,0,0,0,0,0,8,34,1,1
0,0,0,0,0,0,1,0,0,12,24,0,1
0,0,1,0,4,0,0,0,0,53,0,0,1
0,0,0,0,0,0,1,0,0,8,29,1,1
0,0,0,0,0,0,1,0,0,12,33,0,1
0,0,0,0,0,0,1,0,0,8,34,1,1
1,0,0,1,0,0,0,0,0,12,25,0,1
1,0,0,1,0,0,0,0,0,8,30,1,1
1,0,0,1,0,0,0,0,0,12,34,0,1
5,0,1,0,4,0,0,0,0,59,0,0,1
1,0,0,1,0,0,0,0,0,8,35,1,1
5,0,1,0,4,0,0,0,0,59,0,0,1
5,0,1,0,4,0,0,0,0,58,0,0,1
0,0,1,0,4,0,0,0,0,12,44,0,1
0,0,1,0,4,0,0,0,0,8,45,1,1
0,0,1,0,4,0,0,0,0,12,44,0,1
0,0,1,0,4,0,0,0,0,8,45,1,1
0,0,1,0,4,0,0,0,0,12,43,0,1
0,0,1,0,6,0,0,0,0,68,0,2,1
0,0,1,0,4,0,0,0,0,8,44,1,1
1,0,1,0,6,0,0,0,0,69,0,2,1
0,1,1,0,6,0,0,0,0,69,0,2,1
5,0,1,0,4,0,0,0,0,12,49,0,1
0,0,1,0,6,0,0,0,0,69,0,2,1
5,0,1,0,4,0,0,0,0,8,50,1,1
5,0,1,0,4,0,0,0,0,12,49,0,1
1,0,1,0,6,0,0,0,0,70,0,2,1
5,0,1,0,4,0,0,0,0,8,50,1,1
1,0,0,0,7,0,0,0,0,13,122,0,0
5,0,1,0,4,0,0,0,0,12,48,0,1
5,0,1,0,4,0,0,0,0,8,49,1,1
1,0,0,0,7,0,0,0,0,13,125,0,0
0,1,0,0,7,0,0,0,0,13,122,0,0
0,1,0,0,7,0,0,0,0,13,125,0,0
0,0,1,0,6,0,0,0,0,12,58,2,1
0,0,1,0,6,0,0,0,0,8,59,3,1
0,0,0,0,7,0,1,0,0,13,122,0,0
1,0,1,0,6,0,0,0,0,12,59,2,1
1,0,1,0,6,0,0,0,0,8,60,3,1
0,1,1,0,6,0,0,0,0,12,59,2,1
0,0,0,0,7,0,1,0,0,13,125,0,0
0,1,1,0,6,0,0,0,0,8,60,3,1
0,0,1,0,6,0,0,0,0,12,59,2,1
1,0,0,1,7,0,0,0,0,13,123,0,0
0,0,1,0,6,0,0,0,0,8,60,3,1
1,0,0,1,7,0,0,0,0,13,126,0,0
1,0,1,0,6,0,0,0,0,12,60,2,1
1,0,1,0,6,0,0,0,0,8,61,3,1
0,0,1,0,11,0,0,0,0,13,136,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
0,5,1,0,11,0,0,0,0,13,141,0,0
0,0,0,0,9,0,0,0,0,13,132,0,0
4,0,0,0,9,0,0,0,0,13,136,0,0
0,4,0,0,9,0,0,0,0,13,136,0,0
0,0,1,0,13,0,0,0,0,13,150,2,0
1,0,1,0,13,0,0,0,0,13,151,2,0
0,1,1,0,13,0,0,0,0,13,151,2,0
0,0,1,0,13,0,0,0,0,13,151,2,0
1,0,1,0,13,0,0,0,0,13,152,2,0
1,0,0,0,2,0,0,0,0,13,78,0,1
1,0,0,0,7,0,0,0,0,13,125,0,0
0,1,0,0,2,0,0,0,0,13,78,0,1
0,1,0,0,7,0,0,0,0,13,125,0,0
0,0,0,0,2,0,1,0,0,13,78,0,1
0,0,0,0,7,0,1,0,0,13,125,0,0
1,0,0,1,2,0,0,0,0,13,79,0,1
1,0,0,1,7,0,0,0,0,13,126,0,0
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,11,0,0,0,0,13,135,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
5,0,1,0,11,0,0,0,0,13,140,0,0
0,0,1,0,13,0,0,0,0,13,150,2,0
1,0,1,0,13,0,0,0,0,13,151,2,0
0,1,1,0,13,0,0,0,0,13,151,2,0
0,0,1,0,13,0,0,0,0,13,151,2,0
1,0,1,0,13,0,0,0,0,13,152,2,0
1,0,0,0,7,0,0,0,0,13,125,0,0
0,1,0,0,7,0,0,0,0,13,125,0,0
0,0,0,0,7,0,1,0,0,13,125,0,0
1,0,0,1,7,0,0,0,0,13,126,0,0
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,11,0,0,0,0,13,135,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
5,0,1,0,11,0,0,0,0,13,140,0,0
0,0,1,0,13,0,0,0,0,13,150,2,0
1,0,1,0,13,0,0,0,0,13,151,2,0
0,1,1,0,13,0,0,0,0,13,151,2,0
0,0,1,0,13,0,0,0,0,13,151,2,0
1,0,1,0,13,0,0,0,0,13,152,2,0
1,0,0,0,5,0,0,0,0,13,117,0,0
1,0,0,0,7,0,0,0,0,13,125,0,0
0,1,0,0,5,0,0,0,0,13,117,0,0
0,1,0,0,7,0,0,0,0,13,125,0,0
0,0,0,0,5,0,1,0,0,13,117,0,0
0,0,0,0,7,0,1,0,0,13,125,0,0
1,0,0,1,5,0,0,0,0,13,118,0,0
1,0,0,1,7,0,0,0,0,13,126,0,0
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,11,0,0,0,0,13,136,0,0
0,0,1,0,11,0,0,0,0,13,135,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
5,0,1,0,11,0,0,0,0,13,141,0,0
5,0,1,0,11,0,0,0,0,13,140,0,0
0,0,1,0,13,0,0,0,0,13,150,2,0
1,0,1,0,13,0,0,0,0,13,151,2,0
0,1,1,0,13,0,0,0,0,13,151,2,0
0,0,1,0,13,0,0,0,0,13,151,2,0
1,0,1,0,13,0,0,0,0,13,152,2,0
0,0,0,1,3,0,0,0,0,8,46,2,1
0,0,0,1,3,0,0,0,0,12,45,1,1
0,0,0,1,10,0,0,0,0,13,137,1,0
2,0,0,1,4,0,0,0,0,8,50,2,1
2,0,0,1,4,0,0,0,0,12,49,1,1
2,0,0,1,11,0,0,0,0,13,141,1,0
0,2,0,1,4,0,0,0,0,8,50,2,1
0,0,0,1,3,0,0,0,0,55,0,1,1
0,0,0,1,3,0,0,0,0,64,0,1,1
0,2,0,1,11,0,0,0,0,13,141,1,0
0,2,0,1,4,0,0,0,0,12,49,1,1
0,0,1,2,8,0,0,0,0,8,66,3,1
0,0,1,2,15,0,0,0,0,13,157,2,0
2,0,0,1,4,0,0,0,0,59,0,1,1
2,0,0,1,4,0,0,0,0,68,0,1,1
0,0,0,1,3,0,0,0,0,56,0,1,1
0,0,0,1,3,0,0,0,0,46,0,1,1
0,0,1,2,8,0,0,0,0,12,65,2,1
1,0,1,2,15,0,0,0,0,13,158,2,0
0,2,0,1,4,0,0,0,0,59,0,1,1
2,0,0,1,4,0,0,0,0,50,0,1,1
0,2,0,1,4,0,0,0,0,68,0,1,1
1,0,1,2,8,0,0,0,0,12,66,2,1
2,0,0,1,4,0,0,0,0,60,0,1,1
0,0,0,1,3,0,0,0,0,51,0,1,1
0,1,1,2,15,0,0,0,0,13,158,2,0
0,0,0,1,3,0,0,0,0,55,0,1,1
0,2,0,1,4,0,0,0,0,50,0,1,1
0,1,1,2,8,0,0,0,0,12,66,2,1
0,0,1,2,8,0,0,0,0,75,0,2,1
0,0,1,2,8,0,0,0,0,84,0,2,1
0,2,0,1,4,0,0,0,0,60,0,1,1
0,0,0,1,3,0,0,0,0,89,0,1,1
2,0,0,1,4,0,0,0,0,55,0,1,1
2,0,0,1,4,0,0,0,0,59,0,1,1
1,0,1,2,8,0,0,0,0,76,0,2,1
0,0,1,2,8,0,0,0,0,76,0,2,1
0,0,1,2,8,0,0,0,0,66,0,2,1
0,0,1,2,8,0,0,0,0,12,67,2,1
1,0,1,2,8,0,0,0,0,85,0,2,1
2,0,0,1,4,0,0,0,0,93,0,1,1
0,2,0,1,4,0,0,0,0,55,0,1,1
0,2,0,1,4,0,0,0,0,59,0,1,1
1,0,1,2,8,0,0,0,0,12,68,2,1
1,0,1,2,8,0,0,0,0,77,0,2,1
0,1,1,2,8,0,0,0,0,85,0,2,1
0,1,1,2,8,0,0,0,0,76,0,2,1
1,0,1,2,8,0,0,0,0,67,0,2,1
0,2,0,1,4,0,0,0,0,93,0,1,1
0,0,1,2,8,0,0,0,0,75,0,2,1
0,0,1,2,8,0,0,0,0,71,0,2,1
0,1,1,2,8,0,0,0,0,12,68,2,1
0,0,1,2,8,0,0,0,0,86,0,2,1
0,1,1,2,8,0,0,0,0,77,0,2,1
0,1,1,2,8,0,0,0,0,67,0,2,1
0,0,1,2,8,0,0,0,0,77,0,2,1
0,0,0,1,6,0,0,0,0,96,0,1,1
0,0,1,2,8,0,0,0,0,109,0,2,1
1,0,1,2,8,0,0,0,0,76,0,2,1
1,0,1,2,8,0,0,0,0,72,0,2,1
0,0,1,2,8,0,0,0,0,12,64,2,1
0,0,1,2,8,0,0,0,0,78,0,2,1
1,0,1,2,8,0,0,0,0,87,0,2,1
2,0,0,1,7,0,0,0,0,100,0,1,1
1,0,1,2,8,0,0,0,0,78,0,2,1
0,0,1,2,8,0,0,0,0,68,0,2,1
1,0,1,2,8,0,0,0,0,110,0,2,1
0,1,1,2,8,0,0,0,0,76,0,2,1
0,0,0,1,3,0,0,0,0,34,0,1,1
0,1,1,2,8,0,0,0,0,72,0,2,1
1,0,1,2,8,0,0,0,0,79,0,2,1
0,0,0,1,3,0,0,0,0,12,45,1,1
0,2,0,1,7,0,0,0,0,100,0,1,1
0,1,1,2,8,0,0,0,0,87,0,2,1
0,1,1,2,8,0,0,0,0,78,0,2,1
1,0,1,2,8,0,0,0,0,69,0,2,1
0,1,1,2,8,0,0,0,0,110,0,2,1
2,0,0,1,4,0,0,0,0,38,0,1,1
0,0,1,2,8,0,0,0,0,77,0,2,1
0,0,0,1,3,0,0,0,0,60,0,1,1
0,0,1,2,8,0,0,0,0,73,0,2,1
0,1,1,2,8,0,0,0,0,79,0,2,1
2,0,0,1,4,0,0,0,0,12,49,1,1
0,0,1,2,8,0,0,0,0,83,0,2,1
0,0,1,2,11,0,0,0,0,116,0,2,1
0,1,1,2,8,0,0,0,0,69,0,2,1
0,0,0,1,3,0,0,0,0,41,0,1,1
0,0,1,2,8,0,0,0,0,74,0,2,1
0,0,1,2,8,0,0,0,0,111,0,2,1
1,0,1,2,8,0,0,0,0,78,0,2,1
0,2,0,1,4,0,0,0,0,38,0,1,1
2,0,0,1,4,0,0,0,0,64,0,1,1
1,0,1,2,8,0,0,0,0,74,0,2,1
0,2,0,1,4,0,0,0,0,12,49,1,1
0,0,1,2,8,0,0,0,0,75,0,2,1
1,0,1,2,11,0,0,0,0,117,0,2,1
0,0,0,1,3,0,0,0,0,55,0,1,1
0,0,1,2,8,0,0,0,0,65,0,2,1
2,0,0,1,4,0,0,0,0,45,0,1,1
1,0,1,2,8,0,0,0,0,112,0,2,1
0,0,1,2,8,0,0,0,0,54,0,2,1
0,2,0,1,4,0,0,0,0,64,0,1,1
0,1,1,2,8,0,0,0,0,74,0,2,1
0,0,1,2,8,0,0,0,0,12,65,2,1
0,1,1,2,11,0,0,0,0,117,0,2,1
2,0,0,1,4,0,0,0,0,59,0,1,1
0,1,1,2,8,0,0,0,0,112,0,2,1
1,0,1,2,8,0,0,0,0,55,0,2,1
0,0,1,2,8,0,0,0,0,80,0,2,1
1,0,1,2,8,0,0,0,0,12,66,2,1
0,0,1,2,8,0,0,0,0,70,0,2,1
0,0,1,2,11,0,0,0,0,118,0,2,1
0,2,0,1,4,0,0,0,0,59,0,1,1
0,0,1,2,8,0,0,0,0,108,0,2,1
1,0,1,2,8,0,0,0,0,81,0,2,1
0,1,1,2,8,0,0,0,0,55,0,2,1
0,1,1,2,8,0,0,0,0,12,66,2,1
1,0,1,2,11,0,0,0,0,119,0,2,1
0,0,1,2,8,0,0,0,0,75,0,2,1
0,0,0,1,3,0,0,0,0,89,0,1,1
0,0,1,2,8,0,0,0,0,56,0,2,1
0,1,1,2,8,0,0,0,0,81,0,2,1
0,1,1,2,11,0,0,0,0,119,0,2,1
